 127: JIT compiled <PrivateImplementationDetails>:InlineArrayAsReadOnlySpan[<>y__InlineArray6`1[System.__Canon],System.__Canon](byref,int) [Tier0, IL size=18, code size=118]
 128: JIT compiled System.Collections.Generic.List`1[System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet]:.ctor() [Tier0, IL size=18, code size=72]
 129: JIT compiled (dynamicClass):IL_STUB_PInvoke(uint,uint,uint,uint,byref) [FullOpts, IL size=80, code size=193]
 130: JIT compiled System.Collections.Generic.List`1[System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet]:.cctor() [Tier0, IL size=12, code size=52]
 131: JIT compiled System.Collections.Generic.List`1[System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet]:get_Count() [Tier0, IL size=7, code size=17]
 132: JIT compiled System.Collections.Generic.Dictionary`2[Microsoft.NET.Sdk.WorkloadManifestReader.WorkloadId,System.ValueTuple`2[System.__Canon,System.__Canon]]:.ctor() [Tier0, IL size=9, code size=36]
 133: JIT compiled System.Collections.Generic.List`1[System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet]:Add(System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet) [Tier0, IL size=60, code size=187]
 134: JIT compiled System.Collections.Generic.Dictionary`2[Microsoft.NET.Sdk.WorkloadManifestReader.WorkloadId,System.ValueTuple`2[System.__Canon,System.__Canon]]:.ctor(int,System.Collections.Generic.IEqualityComparer`1[Microsoft.NET.Sdk.WorkloadManifestReader.WorkloadId]) [Tier0, IL size=136, code size=116]
 135: JIT compiled System.Collections.Generic.List`1[System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet]:AddWithResize(System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet) [Tier0, IL size=39, code size=120]
 136: JIT compiled System.Collections.Generic.Dictionary`2[Microsoft.NET.Sdk.WorkloadManifestReader.WorkloadPackId,System.ValueTuple`2[System.__Canon,System.__Canon]]:.ctor() [Tier0, IL size=9, code size=36]
 137: JIT compiled System.Collections.Generic.List`1[System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet]:Grow(int) [Tier0, IL size=14, code size=53]
 138: JIT compiled System.Collections.Generic.Dictionary`2[Microsoft.NET.Sdk.WorkloadManifestReader.WorkloadPackId,System.ValueTuple`2[System.__Canon,System.__Canon]]:.ctor(int,System.Collections.Generic.IEqualityComparer`1[Microsoft.NET.Sdk.WorkloadManifestReader.WorkloadPackId]) [Tier0, IL size=136, code size=116]
 139: JIT compiled System.Collections.Generic.List`1[System.Text.RegularExpressions.RegexFindOptimizations+FixedDistanceSet]:GetNewCapacity(int) [Tier0, IL size=47, code size=101]
